"Hotel_ID","HotelName","Address","Rating","UserRatingsTotal","Lat","Long","Place_ID"
"654","Cozy house 402 free wifi a rented electric bicycle","京都市北区紫竹牛若町２８−１９ リベルテ北山","","","35.0481944","135.7457222","ChIJEcz6YgCpAWAR1pih8N1UWpE"
"655","Cozy house 8, free wifi a rented electric bicycle","京都市北区紫竹牛若町２８−１９ リベルテ北山","","","35.0482039","135.7457354","ChIJU7VcZgCpAWARPhnbw3gMifc"
"656","Cozyhouse 310 free wifi a rented electric bicycle","京都市北区紫竹牛若町２８−１９ リベルテ北山","","","35.0482039","135.7457354","ChIJb_ouCgCpAWARAI8q7QmIdcY"
"657","Cozyhouse","京都市北区紫竹牛若町２８−１９ リベルテ北山","4.5","20.0","35.04818300000001","135.7457315","ChIJBxlPdsCpAWARR2z3IWBU3RM"
"658","Cozy house 31, free wifi a rented electric bicycle","京都市北区紫竹牛若町２８−１９ リベルテ北山","","","35.0481907","135.745737","ChIJ86QvKQCpAWARnRXU4rLPgdM"
"659","レディースハウス・サラ","京都市北区大宮北林町１２−４","","","35.05642080000001","135.745453","ChIJdat3yq2pAWARxg3FkC8wP6o"
"660","KYOKOYADO KINKAKUJI BENTEN（金閣寺弁天）","京都市北区紫野郷ノ上町４１−２１","4.9","7.0","35.0379223","135.7365814","ChIJ-WyoRF8HAWARvVQupxOno_0"
"661","Rent apartment","京都市北区大宮南林町","","","35.05462479999999","135.7467856","ChIJi-4RZGipAWARgtqwIQIOjdA"
"662","昔のアパート","京都市北区紫野下若草町６０３ 8234","","","35.04007239999999","135.7410307","ChIJebJSIQAHAWARaD_SczX9BQE"
"663","Vacation Rental Hisa House","京都市北区紫竹下緑町１０","","","35.0491713","135.7475872","ChIJ20TJFn-pAWARQU-Y2iQr0Fs"
"664","大徳寺北側清寂の家(Your Pavilion near Kinkakuji)","京都市北区紫竹西南町37−１３","4.3","4.0","35.0467258","135.7471684","ChIJe6hHHAKoAWARdbkPBhRU7Ng"
"665","香柏 金閣 福 Kouhaku Kinkaku Fuku","京都市北区紫野郷ノ上町22","5.0","1.0","35.0374387","135.7382111","ChIJeS-Q07kHAWARkv1omCI586Q"
"666","香柏 金閣 禄 Kouhaku Kinkaku Roku","京都市北区紫野郷ノ上町２２−２０","5.0","1.0","35.0373841","135.7382038","ChIJh5XwEWAHAWARyJ_gG0_bQSw"
"667","香柏 金閣 寿 Kouhaku Kinkaku Kotobuki","京都市北区紫野郷ノ上町22−４７","","","35.0373349","135.7381917","ChIJ2Sp-k0YHAWARnJg-0LyN7hQ"
"668","京町家北山大宮 Kyomachiya Kitayamaomiya","京都市北区紫竹下緑町６２ 62番地","5.0","1.0","35.0502705","135.7483173","ChIJXUAdKQCpAWARip-0pZmaubI"
"669","Senbonkuramaguchi","京都市北区紫野郷ノ上町４５−３","","","35.0369414","135.7377811","ChIJe4fu03oHAWARmW6EOQKlK0M"
"670","HATCH京都","京都市北区紫竹西高縄町１７","5.0","3.0","35.0455824","135.7470818","ChIJgW7lC1AHAWARaIxkxZCW3Lo"
"671","KYOTO KOYAMA INN","京都市北区紫野十二坊町８−３１","","","35.0381286","135.7402398","ChIJM_xHRYAHAWAR5RlaQSDtjig"
"672","ShukuShuku","京都市北区紫野東野町２０","4.6","8.0","35.04113600000001","135.744131","ChIJRdPCMQAHAWAR1F45mWqZYCs"
"673","紫野鮨長","京都市北区紫野上門前町３４","5.0","2.0","35.0448727","135.746951","ChIJ6fdPtvgHAWARmHU-Hhkw2tM"
"674","大徳寺 鮨長","京都市北区紫野上門前町34","4.7","70.0","35.0447721","135.7469286","ChIJ0UNgSAAHAWAR-1S0uzl5wmQ"
"675","ゲストハウス 凡","京都市北区紫野上門前町６３−２","4.9","95.0","35.0453109","135.7473157","ChIJZVRe2HwHAWARkfldB6Ze65I"
"676","金閣寺町屋 美雲","京都市北区紫野郷ノ上町３−１３ 3番地13","4.9","7.0","35.036839","135.738727","ChIJdzURQ3QHAWARPWbKkAlYgIA"
"677","菖栖庵","京都市北区 上賀茂南大路町１４ 1","3.7","3.0","35.0575454","135.7557223","ChIJvUk8lfynAWARRIBi4WGevQY"
"678","宿屋ウホク","京都市北区紫野西御所田町２４−３","5.0","1.0","35.0409733","135.7504432","ChIJUaRDpv0HAWARszPYi_43oA8"
"679","（有）Ｉ・Ｈ・Ｋ","Japan","","","35.0443466","135.760123","ChIJdzgOFAUIAWARZFPrXJYWPFk"
"680","堀川北山ゲストハウス","京都市北区紫竹下本町１９−１","","","35.0493871","135.7513477","ChIJb8dtF3qpAWARummggOi3Ky8"
"681","Mobility Park@新大宮広場","京都市北区紫竹西桃ノ本町５９","5.0","2.0","35.04784","135.7486332","ChIJ10lvl6OpAWARmEJ6kfSJtYI"
"682","上賀茂松柏","京都市北区大宮上ノ岸町８０","4.8","4.0","35.05631899999999","135.750166","ChIJv1XEXPapAWAR5MU4ZCzMGYQ"
"683","京恋·大德寺","京都市北区紫竹高縄町７−３","","","35.0458238","135.749387","ChIJk9xjPQAHAWARN8VH-VENp3s"
"684","GUEST HOUSE OBIZA 疎影舎帯座","京都市北区紫竹高縄町５","5.0","2.0","35.0456592","135.7494499","ChIJOdtp5B0HAWARC1m97krhvgg"
"685","開化 北の家","京都市北区北区紫野上門前町６６−１","5.0","3.0","35.04531040000001","135.7476687","ChIJu-VXSf8HAWARxxtD19ASUTc"
"686","開化 南の家","京都市北区北区紫野上門前町６６−１","5.0","3.0","35.0452887","135.747661","ChIJtVlfSf8HAWARJDkVjjkup9k"
"687","宮崎屋 -北山はなれ-","京都市北区紫竹東高縄町６０−２","","","35.0460034","135.7517839","ChIJFwTl7YQHAWARbhTOUol4O_8"
"688","宿や緑青","京都市北区紫野上門前町１４−２","","","35.0443393","135.7475714","ChIJPzO5-D0HAWARk7rZef36CAI"
"689","松春庵","京都市北区紫野上鳥田町３５−１","4.8","12.0","35.0442442","135.7520022","ChIJwfGjy-oHAWARX-u-veot7IQ"
"690","The Prince Kyoto Takaragaike, Autograph Collection","京都市左京区岩倉幡枝町１０９２−２","4.1","2845.0","35.0627132","135.7814476","ChIJxTp2h9IJAWAR1uMygx8G-qw"
"691","ゴージャス スターハウス","京都市左京区下鴨南野々神町２−９ くみこアレルギークリニック 北山院","5.0","2.0","35.05121709999999","135.7703396","ChIJgQhdvBgIAWARKh0qTY21yHc"
"692","民宿 若葉寮","京都市左京区下鴨西高木町３６ 37","2.0","2.0","35.043001","135.7752871","ChIJWXYPKD8IAWAR4qLJkvaGEkg"
"693","東急ハーベスト京都鷹峯","京都市左京区下鴨前萩町５−６","","","35.0512426","135.767598","ChIJQZsScwAJAWARsVkxZXYhl0c"
"694","葵ゲストハウス","京都市左京区下鴨北芝町１６−５","","","35.0534314","135.7681529","ChIJLbyWVx4IAWARZF3VcRvwDAY"
"695","下鴨IVY (Shimogamo-IVY)","京都市左京区下鴨神殿町２","","","35.0506013","135.7701179","ChIJ3Vdb9eoJAWARR5X75s7bKZg"
"696","かんたき北山","京都市北区上賀茂松本町９６","4.0","2.0","35.05348740000001","135.7669361","ChIJkwF6IcYJAWARRNQne3Fdeyw"
"697","Piacere北山","京都市北区上賀茂松本町５５−３","","","35.05378460000001","135.7655269","ChIJJX5dS9MJAWAR1_kEiL2U0TQ"
"698","Green Peace in Kyoto","13-１２ 松ケ崎芝本町, 左京区 京都市","","","35.0509202","135.7736792","ChIJkZv8WQAJAWARbRRtvj8o7qI"
"699","ＤＯＭＯＮ５５","Japan","","","35.0559804","135.7631277","ChIJVaVbDvenAWARjaKqF6s5N3c"
"700","サンクシャンブル","京都市左京区下鴨岸本町２３−１","","","35.04662569999999","135.7732474","ChIJs2kzhk4JAWARdA4kiOIcz7c"
"701","tomy&tetu","京都市左京区松ケ崎三反長町４−４","4.8","9.0","35.0501796","135.7763923","ChIJTd75EIUJAWAR_B-SNF8YAbA"
"702","Stylish Duplex near the Kamo River","京都市左京区下鴨西半木町８５","","","35.0440276","135.7667425","ChIJo-oRRCUJAWAR6nbzuBgcank"
"703","Hotel de Fukumatsu","京都市左京区下鴨上川原町３５ 近松ビル","5.0","5.0","35.04407800000001","135.7648765","ChIJO_XSNgAJAWARsb7eO_J-pGI"
"704","おもてなし京都 下鴨 （観光情報提供）Omotenashi Kyoto (Local Experience)","京都市左京区下鴨芝本町３７−３","","","35.04314370000001","135.7701218","ChIJj7JjIY4JAWAR7b78tOZ4ZNc"
"705","宿ya 京都下鴨","京都市左京区左京区下鴨貴船町１０８−１","4.9","8.0","35.0416069","135.7684591","ChIJCxHqMxQIAWARDD_wSgiCu9g"
"706","京のおうち さなり 下鴨","京都市左京区下鴨西高木町１４","","","35.0427348","135.774026","ChIJYa5K_T4IAWARIdK0iUkfJ-U"
"707","京都茶寮","京都市北区小山下花ノ木町４９","","","35.044322","135.757291","ChIJJVf4LgQIAWARtVkkepuOV4Q"
"708","おおきに迎賓館 紫明出雲路邸","京都市北区出雲路松ノ下町16番地","5.0","1.0","35.0406417","135.7629712","ChIJaeKQ4CkJAWARth1oPy7B45k"
"709","出雲路立テ本町","京都市北区出雲路立テ本町１０８−２５","5.0","1.0","35.0406487","135.7626848","ChIJu8H2dQAJAWAR4U0-n_Mj7wI"
"710","ラビスタ2","京都市北区紫野下柏野町５９−５ Ｌａ Ｖｉｓｔａ２","","","35.0427948","135.7584016","ChIJxX6h2vEHAWARJBmfC2PMH38"
"711","京別邸 出雲路の家","京都市北区出雲路立テ本町１０８−５５","5.0","2.0","35.0400021","135.7630296","ChIJd-j-FyEJAWARebTGkOhTo6A"
"712","モゼイクハウス岩倉","京都市左京区岩倉幡枝町２８１８","3.0","1.0","35.06346219999999","135.7732627","ChIJAQDU9IynAWAR1RlN_27xFQM"
"713","宿や 日々","京都市北区小山南上総町２−４","4.0","1.0","35.0401757","135.7582177","ChIJ1dqOT88JAWARGjNOSWwzM50"
"714","ドッグアンドライフ","京都市左京区高野竹屋町３３−５２","","","35.0424779","135.7813103","ChIJR9fIEQAJAWARcTjEZWRYrXc"
"715","えんぴつ舎","京都市左京区高野玉岡町３９−３","5.0","3.0","35.04498999999999","135.7842807","ChIJHaUkZIAJAWARyIaI6FWorzw"
"716","Kyoto Kitaku Guest House JoTaku villa","2 小山中溝町, 北区 京都市","","","35.0393595","135.7570353","ChIJjVRabgAJAWARkKJNxdnvdQk"
"717","伽藍下鴨","京都市左京区下鴨宮崎町１２８−９１","","","35.0356595","135.7690274","ChIJXUM2dJ0JAWARyEw98wBUlLw"
"718","いこのふ～ikonofu","京都市左京区下鴨松原町２８−８","5.0","4.0","35.03572739999999","135.7708221","ChIJHUdAmkoJAWAREFmaCmoasi0"
"719","京都洛北学生会館ＥＡＳＴ","京都市左京区一乗寺北大丸町２３ 洛北学生会館ＷＥＳＴ","3.0","1.0","35.0457533","135.7867884","ChIJL_9DbkoIAWARj9T6bqChNEg"
"720","Comfort Seven","京都市上京区上御霊中町４５５−１０","4.6","8.0","35.0368253","135.7594889","ChIJOy4MvJYJAWARhyRBMQumoq0"
"721","国際会館ロッジ","京都市左京区岩倉大鷺町","3.7","63.0","35.0619388","135.7842364","ChIJAZBdFwkJAWARUxTyxeaT7Mo"
"722","大泉寺度假屋","京都市上京区森之木町４７５ 室町通鞍馬口下る","","","35.0368858","135.7581838","ChIJT5koH6UJAWAR3YifOilhWM8"
"723","Daisenji Lodge Ing Blue","京都市上京区森之木町４７５","","","35.0368939","135.7580818","ChIJF2g5v5QJAWARcnkUETCrFa8"
"724","Daisenji Lodge Ing Red","京都市上京区森之木町４７５−２","","","35.0368907","135.7579853","ChIJUZUzPAwIAWAROAMumOQWLAI"
"725","Kyoto Kurama inn（京都鞍馬INN）","京都市上京区上御霊前町４１２ ３","5.0","2.0","35.0362521","135.7594307","ChIJV2iecX8JAWARTRJRvKlvmks"
"726","ブリリア京都松ヶ崎","京都市左京区松ケ崎小竹藪町３−３","3.7","3.0","35.0520204","135.7890682","ChIJqwRFBQMJAWARNc99sTq6Ujw"
"727","平八茶屋","京都市左京区山端川岸町８−１","4.4","317.0","35.0540129","135.7911324","ChIJeZzsxMwJAWARMgQ8lujT0Tw"
"728","ホテル ハノハノ モザイク","京都市左京区上高野上荒蒔町８−８ ＳＡＫＵＲＡＨＯＴＥＬＭＯＳＡＩＣ","2.1","7.0","35.0585436","135.7913978","ChIJFe9W6tIJAWARlGLRsg5_AVE"
"729","関西セミナーハウス","京都市左京区一乗寺竹ノ内町２３","3.9","96.0","35.050572","135.8033086","ChIJGSVbP7kJAWARZFGtn8ELtpE"
"730","いるや宿コンドミニアム","京都市左京区修学院北沮沢町２−８","4.7","3.0","35.0569","135.7991031","ChIJM6RqUc8JAWARIrk8rouLElc"
"731","いろり庵 宿ya","京都市左京区山端川端町７−７","4.4","8.0","35.0510712","135.789941","ChIJocaYyjQIAWARlf1BSfGkQF4"
"732","Flat.Kyoto.Shugakuin (フラット京都修学院)","京都市左京区山端川原町７−７ ロータリーマンション修学院","","","35.0499441","135.7900235","ChIJFSBewsIJAWAR_8zrmXC3-ZI"
"733","Heihachi Tea House Inn","京都市左京区山端川岸町８−１ 平八茶屋","5.0","13.0","35.0541389","135.7910835","ChIJ1ROVAKoJAWARU37bV5ZlEiU"
"734","宿ya ロッジ","京都市左京区修学院大林町左京区修学院大林町１４−１","4.7","15.0","35.0479329","135.79219","ChIJM-EkdLUJAWARcpB9kGBzDBE"
"735","大嶋邸","京都市左京区修学院登リ内町１番地","","","35.05121370000001","135.7971582","ChIJHbc2MiQJAWARXaI26Efb_h8"
"736","みやぎビル","京都市左京区一乗寺宮ノ東町４１ みやぎビル","","","35.04442759999999","135.7915431","ChIJOzPfjNoJAWARAPS_UfkJ_8s"
"737","Benidaruma - Dango","京都市左京区上高野上荒蒔町１","4.9","14.0","35.05863950000001","135.792223","ChIJly3tLWoJAWARouvfjTaUlV4"
"738","紅達磨 京都","京都市左京区上高野上荒蒔町１","4.8","5.0","35.05874290000001","135.7922002","ChIJ33ctJucJAWARv5QWuQwcrLs"
"739","シェアハウス8NEST 修学院","京都市左京区修学院南代１０−６","","","35.0512573","135.7992483","ChIJI8Rs7igJAWARwDJ-6Oc7TMw"
"740","ゲストハウス ヤナガワ","京都市左京区一乗寺染殿町７ 7番地","4.3","6.0","35.03995","135.7876297","ChIJxTk0InEJAWAR19IBkL-RoGI"
"741","岡乃家","京都市左京区上高野北田町９−８ 民宿岡乃家","","","35.066469","135.7941716","ChIJ197X59UJAWARZRem5rrFlIo"
"742","高野シェアハウス１＆２","京都市左京区田中上大久保町１２","3.5","4.0","35.0376923","135.7826113","ChIJmx_2qU8IAWARGchl5Oq9NmM"
"743","カプセルホテル 漫遊堂","京都市左京区田中西大久保町１４","4.1","44.0","35.0373191","135.7814737","ChIJk5WYdk8IAWARXvmMSj1pkpg"
"744","光の丘-テラスハウス (Hikari Terrance)","光の丘テラスハウス, 33−22 上高野西明寺山, 京都市 左京区","5.0","4.0","35.065766","135.7960062","ChIJV2o6nWYJAWARflu9_SvDf20"
"745","柏・八瀬HakuYase","京都市左京区八瀬野瀬町２８１−３０","5.0","2.0","35.0623306","135.8030978","ChIJTzs8y0gJAWAR-v7ikgDQRGE"
"746","エクシブ京都 八瀬離宮","京都市左京区八瀬野瀬町７４−１","4.4","2426.0","35.0652955","135.8062498","ChIJhTtR59wJAWARw4Vk_aGb_zA"
"747","moksa","京都市左京区上高野東山６５","4.2","125.0","35.06331280000001","135.8071773","ChIJaTUjHmEJAWAROEa-ZIPlY2I"
